ID Provinsi,Nama Provinsi,Tanggal,Periode,Bawang Merah,Bawang Merah Ukuran Sedang,Bawang Putih,Bawang Putih Ukuran Sedang,Beras,Beras Kualitas Bawah I,Beras Kualitas Bawah II,Beras Kualitas Medium I,Beras Kualitas Medium II,Beras Kualitas Super I,Beras Kualitas Super II,Cabai Merah,Cabai Merah Besar,Cabai Merah Keriting ,Cabai Rawit,Cabai Rawit Hijau,Cabai Rawit Merah,Daging Ayam,Daging Ayam Ras Segar,Daging Sapi,Daging Sapi Kualitas 1,Daging Sapi Kualitas 2,Gula Pasir,Gula Pasir Kualitas Premium,Gula Pasir Lokal,Minyak Goreng,Minyak Goreng Curah,Minyak Goreng Kemasan Bermerk 1,Minyak Goreng Kemasan Bermerk 2,Telur Ayam,Telur Ayam Ras Segar
9,Kepulauan Bangka Belitung,2025-06-02,2025-06,46750.0,46750.0,38000.0,38000.0,15250.0,13150.0,14650.0,15700.0,15900.0,15800.0,15950.0,45650.0,,45650.0,56250.0,56250.0,56250.0,35000.0,35000.0,133450.0,141250.0,125650.0,18450.0,18750.0,18100.0,19250.0,,20250.0,18200.0,32900.0,32900.0
9,Kepulauan Bangka Belitung,2025-07-01,2025-07,50650.0,50650.0,36900.0,36900.0,15250.0,13150.0,14650.0,15700.0,15900.0,15850.0,15950.0,47750.0,,47750.0,69550.0,56900.0,82150.0,39000.0,39000.0,133450.0,141250.0,125650.0,18450.0,18750.0,18100.0,19250.0,,20250.0,18200.0,32900.0,32900.0
9,Kepulauan Bangka Belitung,2025-08-01,2025-08,59650.0,59650.0,38000.0,38000.0,15400.0,13150.0,15400.0,15850.0,15950.0,16000.0,16000.0,46500.0,,46500.0,62100.0,61650.0,62500.0,39400.0,39400.0,133450.0,141250.0,125650.0,18450.0,18750.0,18100.0,19200.0,,20350.0,18100.0,32850.0,32850.0
9,Kepulauan Bangka Belitung,2025-09-01,2025-09,48150.0,48150.0,37000.0,37000.0,15300.0,12650.0,15350.0,15700.0,15950.0,16000.0,16150.0,48650.0,,48650.0,55200.0,55900.0,54500.0,36600.0,36600.0,133450.0,141250.0,125650.0,18450.0,18750.0,18100.0,19200.0,,20350.0,18100.0,32450.0,32450.0
10,Lampung,2024-02-01,2024-02,27000.0,27000.0,35400.0,35400.0,13950.0,13400.0,13850.0,13450.0,13750.0,14900.0,14100.0,62700.0,76400.0,58400.0,41500.0,39400.0,43650.0,31150.0,31150.0,129400.0,131250.0,127500.0,16750.0,16500.0,16950.0,17200.0,15700.0,19350.0,16600.0,26200.0,26200.0
10,Lampung,2024-03-01,2024-03,29500.0,29500.0,35900.0,35900.0,14800.0,14150.0,15200.0,14400.0,14550.0,15650.0,15000.0,78450.0,95150.0,73650.0,59950.0,50000.0,69900.0,33850.0,33850.0,129400.0,131250.0,127500.0,16750.0,16600.0,16900.0,17550.0,15850.0,19900.0,16950.0,29350.0,29350.0
10,Lampung,2024-04-01,2024-04,29900.0,29900.0,41000.0,41000.0,14900.0,14300.0,14600.0,14800.0,15100.0,15350.0,15350.0,36450.0,51000.0,31900.0,37300.0,38900.0,35650.0,34050.0,34050.0,135000.0,136900.0,133150.0,17300.0,17450.0,17150.0,17950.0,16900.0,19800.0,17200.0,29000.0,29000.0
10,Lampung,2024-05-01,2024-05,54150.0,54150.0,42250.0,42250.0,14100.0,13450.0,12650.0,14450.0,14350.0,15050.0,14850.0,45900.0,61900.0,41500.0,34950.0,33000.0,36900.0,31600.0,31600.0,132500.0,134400.0,130650.0,18300.0,18400.0,18150.0,17900.0,17100.0,19300.0,17350.0,28650.0,28650.0
10,Lampung,2024-06-03,2024-06,38000.0,38000.0,39500.0,39500.0,13950.0,13250.0,12300.0,14300.0,14150.0,14850.0,14700.0,48100.0,62150.0,44000.0,35550.0,35650.0,35400.0,31200.0,31200.0,130000.0,131900.0,128150.0,17850.0,18150.0,17600.0,17700.0,16950.0,19200.0,16900.0,28650.0,28650.0
10,Lampung,2024-07-01,2024-07,30900.0,30900.0,38650.0,38650.0,13950.0,13300.0,12350.0,14350.0,14200.0,14900.0,14600.0,39500.0,55650.0,35650.0,40450.0,43500.0,37400.0,32950.0,32950.0,130650.0,132500.0,128750.0,17850.0,18150.0,17500.0,17500.0,16700.0,18900.0,16950.0,28950.0,28950.0
10,Lampung,2024-08-01,2024-08,22500.0,22500.0,38400.0,38400.0,14200.0,13500.0,13150.0,14450.0,14250.0,15000.0,14750.0,42900.0,52500.0,40150.0,65650.0,59400.0,71900.0,29200.0,29200.0,130650.0,132500.0,128750.0,18000.0,18200.0,17750.0,17750.0,17000.0,19150.0,17100.0,28150.0,28150.0
10,Lampung,2024-09-02,2024-09,21000.0,21000.0,38400.0,38400.0,14300.0,13650.0,13200.0,14550.0,14450.0,15150.0,14800.0,31250.0,44000.0,27750.0,40650.0,43750.0,37500.0,30050.0,30050.0,130650.0,132500.0,128750.0,17800.0,18200.0,17400.0,17700.0,16750.0,19250.0,17100.0,25950.0,25950.0
10,Lampung,2024-10-01,2024-10,24500.0,24500.0,38650.0,38650.0,14400.0,13850.0,13350.0,14650.0,14500.0,15150.0,14850.0,25650.0,41400.0,21150.0,39450.0,41250.0,37650.0,29050.0,29050.0,130650.0,132500.0,128750.0,17900.0,18200.0,17600.0,17800.0,17100.0,19150.0,17100.0,26650.0,26650.0
10,Lampung,2024-11-01,2024-11,28250.0,28250.0,38400.0,38400.0,14500.0,14100.0,13350.0,14750.0,14500.0,15300.0,15050.0,26250.0,42250.0,21000.0,38500.0,39250.0,37750.0,32800.0,32800.0,130650.0,132500.0,128750.0,17950.0,18200.0,17700.0,18050.0,17450.0,19400.0,17350.0,26950.0,26950.0
10,Lampung,2024-12-02,2024-12,35000.0,35000.0,40500.0,40500.0,14500.0,14050.0,13350.0,14750.0,14500.0,15300.0,15050.0,26250.0,39000.0,22250.0,27950.0,28000.0,27900.0,31450.0,31450.0,130650.0,132500.0,128750.0,17900.0,18200.0,17600.0,19050.0,18050.0,20900.0,18200.0,26650.0,26650.0
10,Lampung,2025-01-01,2025-01,35750.0,35750.0,42250.0,42250.0,14550.0,14100.0,13350.0,14750.0,14500.0,15300.0,15150.0,63100.0,70500.0,60900.0,57200.0,50600.0,63750.0,32750.0,32750.0,130650.0,132500.0,128750.0,18000.0,18350.0,17700.0,20150.0,19000.0,22200.0,19150.0,29250.0,29250.0
10,Lampung,2025-02-03,2025-02,30900.0,30900.0,40250.0,40250.0,14500.0,13950.0,13450.0,14750.0,14500.0,15300.0,15050.0,64050.0,68250.0,62900.0,71900.0,73150.0,70650.0,30400.0,30400.0,130650.0,132500.0,128750.0,18600.0,18950.0,18200.0,20350.0,19000.0,22350.0,19650.0,26950.0,26950.0
10,Lampung,2025-03-03,2025-03,36900.0,36900.0,42500.0,42500.0,14550.0,13950.0,13550.0,14750.0,14600.0,15200.0,15100.0,62900.0,68500.0,61650.0,75100.0,66400.0,83750.0,31700.0,31700.0,133150.0,135000.0,131250.0,18550.0,18950.0,18100.0,20200.0,19200.0,22650.0,18850.0,29000.0,29000.0
10,Lampung,2025-04-01,2025-04,45750.0,45750.0,46150.0,46150.0,14750.0,14200.0,13650.0,14900.0,14750.0,15500.0,15350.0,65850.0,66000.0,66900.0,71400.0,61250.0,81500.0,31300.0,31300.0,140000.0,142500.0,137500.0,18550.0,19000.0,18100.0,20200.0,19300.0,22650.0,18700.0,28500.0,28500.0
10,Lampung,2025-05-01,2025-05,39250.0,39250.0,42900.0,42900.0,14550.0,14000.0,13550.0,14750.0,14500.0,15250.0,15100.0,43100.0,51900.0,40500.0,38750.0,36250.0,41250.0,26950.0,26950.0,130000.0,132500.0,127500.0,18650.0,19050.0,18200.0,20200.0,19300.0,22750.0,18500.0,27300.0,27300.0
10,Lampung,2025-06-02,2025-06,35000.0,35000.0,38250.0,38250.0,14500.0,14000.0,13600.0,14600.0,14350.0,15300.0,15100.0,38700.0,49000.0,35900.0,36700.0,39150.0,34250.0,29200.0,29200.0,128750.0,131250.0,126250.0,18450.0,18800.0,18100.0,19950.0,18700.0,22650.0,18500.0,27100.0,27100.0
10,Lampung,2025-07-01,2025-07,38500.0,38500.0,37650.0,37650.0,14650.0,14200.0,13800.0,14850.0,14600.0,15200.0,15200.0,38350.0,48650.0,35900.0,51550.0,48650.0,54400.0,30100.0,30100.0,128750.0,131250.0,126250.0,18250.0,18750.0,17750.0,19950.0,18800.0,22400.0,18600.0,27650.0,27650.0
10,Lampung,2025-08-01,2025-08,55900.0,55900.0,36500.0,36500.0,14750.0,14550.0,14100.0,14750.0,14850.0,15150.0,15250.0,40550.0,50000.0,38500.0,42700.0,48400.0,37000.0,29600.0,29600.0,128750.0,131250.0,126250.0,18550.0,18900.0,18150.0,19900.0,18750.0,22300.0,18650.0,28400.0,28400.0
10,Lampung,2025-09-01,2025-09,36400.0,36400.0,36000.0,36000.0,14750.0,14500.0,13800.0,14750.0,14850.0,15450.0,15300.0,39450.0,48900.0,37000.0,36100.0,41150.0,31000.0,30450.0,30450.0,128750.0,131250.0,126250.0,18350.0,18850.0,17850.0,19850.0,18750.0,22050.0,18700.0,27800.0,27800.0
11,Banten,2024-01-01,2024-01,44350.0,44350.0,39750.0,39750.0,14600.0,13600.0,12950.0,14650.0,14150.0,16400.0,15650.0,62950.0,64850.0,61100.0,61300.0,34650.0,87900.0,37750.0,37750.0,132500.0,136650.0,128350.0,17750.0,18000.0,17500.0,17300.0,15900.0,18350.0,17650.0,26500.0,26500.0
11,Banten,2024-02-01,2024-02,30350.0,30350.0,40150.0,40150.0,15250.0,14250.0,13650.0,15350.0,14800.0,17100.0,16350.0,71700.0,82000.0,61400.0,48150.0,46850.0,49400.0,37600.0,37600.0,132500.0,136650.0,128350.0,17750.0,18000.0,17500.0,17500.0,16500.0,18350.0,17650.0,27000.0,27000.0
11,Banten,2024-03-01,2024-03,34150.0,34150.0,39650.0,39650.0,16750.0,15750.0,15150.0,16850.0,16300.0,18600.0,17900.0,80850.0,91900.0,69750.0,54850.0,40400.0,69250.0,40400.0,40400.0,132500.0,136650.0,128350.0,18250.0,18500.0,18000.0,17600.0,16900.0,18350.0,17650.0,32000.0,32000.0
11,Banten,2024-04-01,2024-04,42400.0,42400.0,42100.0,42100.0,15800.0,14750.0,14150.0,15850.0,15350.0,17750.0,17100.0,45650.0,50600.0,40750.0,41700.0,41250.0,42150.0,39400.0,39400.0,133350.0,137500.0,129150.0,18250.0,18500.0,18000.0,18000.0,17500.0,18500.0,18000.0,28600.0,28600.0
11,Banten,2024-05-01,2024-05,62250.0,62250.0,45750.0,45750.0,15000.0,13900.0,13200.0,15000.0,14500.0,17100.0,16400.0,65200.0,71600.0,58850.0,42950.0,43000.0,42900.0,37100.0,37100.0,134150.0,138350.0,130000.0,18750.0,19000.0,18500.0,18000.0,17500.0,18500.0,18000.0,29400.0,29400.0
11,Banten,2024-06-03,2024-06,43350.0,43350.0,45850.0,45850.0,14850.0,13750.0,12950.0,14850.0,14350.0,16900.0,16250.0,52700.0,56400.0,48900.0,43350.0,44850.0,41850.0,37750.0,37750.0,133750.0,137500.0,130000.0,19050.0,19350.0,18700.0,17750.0,16650.0,18500.0,18000.0,28350.0,28350.0
11,Banten,2024-07-01,2024-07,33350.0,33350.0,42250.0,42250.0,14850.0,13750.0,12950.0,14850.0,14350.0,16900.0,16250.0,43100.0,50500.0,35650.0,52500.0,60100.0,44900.0,38500.0,38500.0,133750.0,137500.0,130000.0,17800.0,18250.0,17300.0,18050.0,17300.0,18650.0,18150.0,28000.0,28000.0
11,Banten,2024-08-01,2024-08,26750.0,26750.0,40850.0,40850.0,15250.0,14250.0,13450.0,15350.0,14850.0,17100.0,16400.0,43950.0,45400.0,42400.0,71600.0,60900.0,82250.0,36600.0,36600.0,133750.0,137500.0,130000.0,17650.0,18300.0,16950.0,18050.0,17350.0,18650.0,18150.0,27150.0,27150.0
11,Banten,2024-09-02,2024-09,25650.0,25650.0,41400.0,41400.0,14650.0,13400.0,12650.0,14500.0,14000.0,16900.0,16250.0,34950.0,35600.0,34350.0,47500.0,42650.0,52350.0,35600.0,35600.0,134150.0,137900.0,130400.0,18100.0,18850.0,17350.0,18250.0,17650.0,18850.0,18350.0,26100.0,26100.0
11,Banten,2024-10-01,2024-10,28650.0,28650.0,41150.0,41150.0,14650.0,13400.0,12650.0,14500.0,14000.0,16900.0,16250.0,29200.0,32750.0,25650.0,43700.0,35750.0,51650.0,36150.0,36150.0,134150.0,137900.0,130400.0,18150.0,18850.0,17500.0,18550.0,17750.0,19200.0,18700.0,26650.0,26650.0
11,Banten,2024-11-01,2024-11,38000.0,38000.0,41650.0,41650.0,14650.0,13400.0,12650.0,14500.0,14000.0,16900.0,16250.0,29950.0,30000.0,29850.0,33350.0,23100.0,43600.0,37600.0,37600.0,134150.0,137900.0,130400.0,17600.0,18150.0,17100.0,18800.0,17800.0,19550.0,19050.0,26350.0,26350.0
11,Banten,2024-12-02,2024-12,43000.0,43000.0,42350.0,42350.0,14800.0,13650.0,13000.0,14650.0,14150.0,16900.0,16250.0,30400.0,33100.0,27650.0,31300.0,26500.0,36100.0,38400.0,38400.0,129150.0,132500.0,125850.0,18000.0,18500.0,17500.0,19600.0,19150.0,20000.0,19650.0,26650.0,26650.0
11,Banten,2025-01-01,2025-01,42850.0,42850.0,43000.0,43000.0,14800.0,13650.0,13000.0,14650.0,14150.0,16900.0,16250.0,65450.0,63400.0,67400.0,73550.0,64350.0,82750.0,39650.0,39650.0,129150.0,132500.0,125850.0,18150.0,18650.0,17650.0,18950.0,17850.0,17900.0,21150.0,31150.0,31150.0
11,Banten,2025-02-03,2025-02,32850.0,32850.0,44350.0,44350.0,15150.0,14000.0,13500.0,15150.0,14650.0,17100.0,16400.0,65950.0,65850.0,66100.0,79850.0,81850.0,77850.0,36600.0,36600.0,129150.0,132500.0,125850.0,18600.0,19000.0,18150.0,19100.0,17650.0,18400.0,21150.0,28000.0,28000.0
11,Banten,2025-03-03,2025-03,48850.0,48850.0,44500.0,44500.0,14850.0,13650.0,13150.0,14850.0,14350.0,16900.0,16250.0,80200.0,82150.0,78250.0,109800.0,78000.0,141600.0,39100.0,39100.0,133350.0,135850.0,130850.0,18650.0,19000.0,18350.0,18800.0,17150.0,18100.0,21150.0,29650.0,29650.0
11,Banten,2025-04-01,2025-04,50000.0,50000.0,49100.0,49100.0,14850.0,13650.0,13150.0,14850.0,14350.0,16900.0,16250.0,71000.0,73750.0,68150.0,83350.0,52850.0,113850.0,38750.0,38750.0,144150.0,147500.0,140850.0,18650.0,19000.0,18350.0,19300.0,17150.0,18100.0,22600.0,28350.0,28350.0
11,Banten,2025-05-01,2025-05,42350.0,42350.0,46750.0,46750.0,14500.0,13350.0,12850.0,14500.0,14000.0,16600.0,15750.0,46750.0,44650.0,48850.0,41450.0,31750.0,51150.0,37100.0,37100.0,133350.0,135850.0,130850.0,18650.0,19000.0,18350.0,19300.0,17150.0,18100.0,22600.0,28350.0,28350.0
11,Banten,2025-06-02,2025-06,42900.0,42900.0,40250.0,40250.0,14600.0,13350.0,12850.0,14500.0,14000.0,16900.0,15900.0,42650.0,43600.0,41750.0,43900.0,40650.0,47100.0,36600.0,36600.0,133350.0,135850.0,130850.0,18650.0,19000.0,18350.0,18650.0,16150.0,17150.0,22600.0,27000.0,27000.0
11,Banten,2025-07-01,2025-07,44000.0,44000.0,40400.0,40400.0,15200.0,14350.0,13850.0,15150.0,14800.0,16900.0,16100.0,43100.0,43500.0,42650.0,57650.0,43600.0,71650.0,37350.0,37350.0,133350.0,135850.0,130850.0,18650.0,19000.0,18350.0,18650.0,16150.0,17150.0,22600.0,27850.0,27850.0
11,Banten,2025-08-01,2025-08,59000.0,59000.0,40400.0,40400.0,15700.0,14650.0,14150.0,15650.0,15150.0,17600.0,16750.0,39600.0,43250.0,35900.0,42650.0,44250.0,41000.0,37100.0,37100.0,133350.0,135850.0,130850.0,18650.0,19000.0,18350.0,19150.0,17100.0,17850.0,22600.0,27350.0,27350.0
11,Banten,2025-09-01,2025-09,40500.0,40500.0,37250.0,37250.0,15500.0,14500.0,14000.0,15500.0,15000.0,17400.0,16600.0,42700.0,40400.0,44900.0,37450.0,38150.0,36750.0,39650.0,39650.0,132700.0,135850.0,129600.0,18650.0,19000.0,18350.0,19450.0,17350.0,18350.0,22600.0,27400.0,27400.0
12,Jawa Barat,2024-01-01,2024-01,39900.0,39900.0,40150.0,40150.0,14000.0,13200.0,12700.0,14250.0,13700.0,15450.0,14750.0,70800.0,74600.0,67000.0,61800.0,39150.0,84450.0,35200.0,35200.0,139600.0,144050.0,135150.0,17450.0,17550.0,17350.0,17900.0,15650.0,19800.0,18300.0,27050.0,27050.0
12,Jawa Barat,2024-02-01,2024-02,30400.0,30400.0,40050.0,40050.0,14750.0,13900.0,13450.0,14900.0,14400.0,16200.0,15500.0,77250.0,87150.0,67350.0,45600.0,41900.0,49300.0,35100.0,35100.0,139250.0,143750.0,134700.0,17450.0,17550.0,17350.0,18200.0,16450.0,19850.0,18300.0,27000.0,27000.0
12,Jawa Barat,2024-03-01,2024-03,33600.0,33600.0,40100.0,40100.0,15850.0,15000.0,14550.0,16050.0,15550.0,17250.0,16550.0,91150.0,102600.0,79650.0,61150.0,46250.0,76000.0,38500.0,38500.0,138950.0,143200.0,134700.0,17450.0,17550.0,17400.0,18300.0,16700.0,19850.0,18400.0,31200.0,31200.0
12,Jawa Barat,2024-04-01,2024-04,39650.0,39650.0,43450.0,43450.0,15600.0,14700.0,14150.0,15850.0,15300.0,17100.0,16350.0,53850.0,58600.0,49150.0,45950.0,43800.0,48100.0,38850.0,38850.0,141050.0,145700.0,136400.0,17800.0,17950.0,17700.0,18550.0,17400.0,19750.0,18450.0,29600.0,29600.0
12,Jawa Barat,2024-05-01,2024-05,61500.0,61500.0,45600.0,45600.0,14750.0,13750.0,13100.0,15150.0,14500.0,16450.0,15700.0,60400.0,64450.0,56300.0,44050.0,39500.0,48600.0,36200.0,36200.0,141600.0,146400.0,136800.0,18700.0,18800.0,18600.0,18550.0,17350.0,19750.0,18550.0,28700.0,28700.0
12,Jawa Barat,2024-06-03,2024-06,45900.0,45900.0,44550.0,44550.0,14500.0,13400.0,12650.0,14950.0,14250.0,16300.0,15500.0,51200.0,50550.0,51800.0,41900.0,42700.0,41050.0,35700.0,35700.0,140850.0,145400.0,136250.0,18600.0,18800.0,18400.0,18500.0,17150.0,19650.0,18650.0,29000.0,29000.0
12,Jawa Barat,2024-07-01,2024-07,35600.0,35600.0,42450.0,42450.0,14550.0,13450.0,12750.0,15000.0,14300.0,16300.0,15500.0,45500.0,47650.0,43300.0,47700.0,52500.0,42900.0,37300.0,37300.0,140900.0,145700.0,136100.0,18350.0,18700.0,17950.0,18500.0,17250.0,19650.0,18600.0,28100.0,28100.0
12,Jawa Barat,2024-08-01,2024-08,27900.0,27900.0,41900.0,41900.0,14600.0,13500.0,12800.0,15000.0,14300.0,16350.0,15500.0,44650.0,44400.0,44900.0,71250.0,60200.0,82300.0,34350.0,34350.0,140850.0,145700.0,135950.0,18250.0,18650.0,17850.0,18600.0,17500.0,19650.0,18650.0,27750.0,27750.0
12,Jawa Barat,2024-09-02,2024-09,26250.0,26250.0,41500.0,41500.0,14550.0,13450.0,12750.0,15000.0,14300.0,16400.0,15500.0,38700.0,38100.0,39250.0,44550.0,42000.0,47100.0,33950.0,33950.0,140450.0,145300.0,135550.0,18250.0,18700.0,17800.0,18700.0,17800.0,19700.0,18650.0,26000.0,26000.0
12,Jawa Barat,2024-10-01,2024-10,28650.0,28650.0,42050.0,42050.0,14550.0,13450.0,12750.0,15000.0,14300.0,16350.0,15500.0,31450.0,30450.0,32450.0,41050.0,35950.0,46100.0,33450.0,33450.0,140000.0,144850.0,135150.0,18250.0,18700.0,17800.0,18800.0,18000.0,19600.0,18750.0,26850.0,26850.0
12,Jawa Barat,2024-11-01,2024-11,35950.0,35950.0,42900.0,42900.0,14550.0,13450.0,12700.0,15000.0,14300.0,16350.0,15450.0,31200.0,31200.0,31200.0,39350.0,30150.0,48500.0,36500.0,36500.0,140000.0,144850.0,135150.0,18350.0,18750.0,17950.0,19000.0,18450.0,19650.0,18900.0,26550.0,26550.0
12,Jawa Barat,2024-12-02,2024-12,40450.0,40450.0,43800.0,43800.0,14550.0,13450.0,12700.0,14950.0,14250.0,16350.0,15450.0,33750.0,35800.0,31700.0,35450.0,31250.0,39600.0,36350.0,36350.0,139950.0,144700.0,135150.0,18400.0,18800.0,17950.0,20100.0,20000.0,20550.0,19800.0,26350.0,26350.0
12,Jawa Barat,2025-01-01,2025-01,42650.0,42650.0,44850.0,44850.0,14600.0,13450.0,12800.0,15000.0,14250.0,16400.0,15500.0,63600.0,58950.0,68200.0,70150.0,58800.0,81450.0,37700.0,37700.0,140900.0,146250.0,135550.0,18500.0,18850.0,18050.0,20700.0,20650.0,21050.0,20400.0,31650.0,31650.0
12,Jawa Barat,2025-02-03,2025-02,34650.0,34650.0,43650.0,43650.0,14600.0,13500.0,12850.0,15000.0,14300.0,16350.0,15500.0,68750.0,69200.0,68250.0,78250.0,76850.0,79600.0,35650.0,35650.0,139050.0,144050.0,134050.0,18750.0,19100.0,18350.0,20800.0,20350.0,21400.0,20700.0,27400.0,27400.0
12,Jawa Barat,2025-03-03,2025-03,45850.0,45850.0,47150.0,47150.0,14550.0,13500.0,12900.0,14950.0,14250.0,16150.0,15450.0,77850.0,75250.0,80400.0,96300.0,75700.0,116850.0,37500.0,37500.0,143800.0,148600.0,139050.0,18750.0,19100.0,18350.0,20900.0,20350.0,21550.0,20700.0,30150.0,30150.0
12,Jawa Barat,2025-04-01,2025-04,55150.0,55150.0,47200.0,47200.0,14600.0,13600.0,13000.0,14950.0,14250.0,16350.0,15500.0,68750.0,67100.0,70450.0,86100.0,63750.0,108450.0,36650.0,36650.0,150150.0,154700.0,145550.0,18750.0,19100.0,18400.0,20950.0,20350.0,21650.0,20800.0,27900.0,27900.0
12,Jawa Barat,2025-05-01,2025-05,45950.0,45950.0,47350.0,47350.0,14600.0,13550.0,12950.0,14950.0,14250.0,16350.0,15500.0,47050.0,39500.0,54600.0,44200.0,36300.0,52050.0,32700.0,32700.0,140050.0,144600.0,135550.0,18750.0,19100.0,18350.0,20850.0,20100.0,21650.0,20800.0,28200.0,28200.0
12,Jawa Barat,2025-06-02,2025-06,42550.0,42550.0,44450.0,44450.0,14650.0,13600.0,13000.0,15000.0,14300.0,16400.0,15500.0,47250.0,48000.0,46550.0,44300.0,43300.0,45300.0,34650.0,34650.0,139700.0,144150.0,135300.0,18700.0,19100.0,18250.0,20550.0,19400.0,21550.0,20750.0,27300.0,27300.0
12,Jawa Barat,2025-07-01,2025-07,46100.0,46100.0,41700.0,41700.0,14750.0,13750.0,13200.0,15100.0,14400.0,16450.0,15600.0,45250.0,43900.0,46600.0,58900.0,47700.0,70100.0,34600.0,34600.0,139050.0,143450.0,134600.0,18650.0,19100.0,18150.0,20450.0,19200.0,21450.0,20750.0,28500.0,28500.0
12,Jawa Barat,2025-08-01,2025-08,57800.0,57800.0,41000.0,41000.0,14800.0,13800.0,13300.0,15100.0,14450.0,16500.0,15650.0,43650.0,44450.0,42850.0,47200.0,45650.0,48700.0,33950.0,33950.0,138750.0,143200.0,134300.0,18450.0,19050.0,17850.0,20550.0,19350.0,21500.0,20800.0,28900.0,28900.0
12,Jawa Barat,2025-09-01,2025-09,41400.0,41400.0,40300.0,40300.0,14850.0,13900.0,13350.0,15150.0,14450.0,16550.0,15650.0,44000.0,43900.0,44150.0,40650.0,40850.0,40450.0,36650.0,36650.0,138750.0,143200.0,134300.0,18400.0,19000.0,17750.0,20750.0,19550.0,21700.0,21000.0,27350.0,27350.0
13,DKI Jakarta,2024-02-01,2024-02,36650.0,36650.0,47500.0,47500.0,15700.0,14400.0,13750.0,15700.0,14850.0,18750.0,16600.0,73350.0,81650.0,65000.0,52900.0,49150.0,56650.0,34150.0,34150.0,141650.0,146650.0,136650.0,18150.0,18200.0,18100.0,18150.0,16350.0,18850.0,19250.0,27200.0,27200.0
13,DKI Jakarta,2024-03-01,2024-03,40000.0,40000.0,46650.0,46650.0,16150.0,15050.0,14300.0,16150.0,15300.0,19350.0,16950.0,100850.0,116650.0,85000.0,69600.0,53350.0,85850.0,36400.0,36400.0,141650.0,146650.0,136650.0,18150.0,18200.0,18100.0,18500.0,17000.0,19200.0,19250.0,30500.0,30500.0
13,DKI Jakarta,2024-04-01,2024-04,46650.0,46650.0,48850.0,48850.0,16050.0,14850.0,14050.0,16100.0,15200.0,19200.0,16800.0,57900.0,63350.0,52500.0,51250.0,51650.0,50850.0,37500.0,37500.0,144150.0,149150.0,139150.0,18300.0,18350.0,18200.0,18800.0,17700.0,19250.0,19400.0,29650.0,29650.0
13,DKI Jakarta,2024-05-01,2024-05,71650.0,71650.0,58850.0,58850.0,15450.0,14400.0,13500.0,15600.0,14750.0,18150.0,16400.0,78750.0,83350.0,74150.0,50850.0,48350.0,53350.0,37150.0,37150.0,140000.0,145000.0,135000.0,19200.0,19350.0,19050.0,19100.0,17950.0,19750.0,19600.0,28750.0,28750.0
13,DKI Jakarta,2024-06-03,2024-06,52500.0,52500.0,54150.0,54150.0,15400.0,14250.0,13300.0,15450.0,14550.0,18350.0,16400.0,63350.0,66650.0,60000.0,46650.0,46650.0,46650.0,36350.0,36350.0,140000.0,145000.0,135000.0,19450.0,19700.0,19200.0,19050.0,17900.0,19900.0,19400.0,28700.0,28700.0
13,DKI Jakarta,2024-07-01,2024-07,41650.0,41650.0,47500.0,47500.0,15600.0,14300.0,13500.0,15500.0,14600.0,19200.0,16550.0,52500.0,60850.0,44150.0,48750.0,51650.0,45850.0,38650.0,38650.0,140000.0,145000.0,135000.0,19450.0,19700.0,19200.0,19100.0,18050.0,19900.0,19400.0,28000.0,28000.0
13,DKI Jakarta,2024-08-01,2024-08,32500.0,32500.0,49150.0,49150.0,15650.0,14300.0,13500.0,15600.0,14700.0,19200.0,16550.0,52100.0,53350.0,50850.0,79600.0,65850.0,93350.0,35600.0,35600.0,140000.0,145000.0,135000.0,19550.0,19900.0,19200.0,19150.0,18300.0,19900.0,19250.0,27850.0,27850.0
13,DKI Jakarta,2024-09-02,2024-09,32500.0,32500.0,47500.0,47500.0,15550.0,14200.0,13500.0,15600.0,14700.0,18900.0,16550.0,47100.0,50000.0,44150.0,52100.0,52500.0,51650.0,34650.0,34650.0,140000.0,145000.0,135000.0,19300.0,19700.0,18900.0,19150.0,18200.0,19900.0,19400.0,25600.0,25600.0
13,DKI Jakarta,2024-10-01,2024-10,31650.0,31650.0,48350.0,48350.0,15550.0,14150.0,13450.0,15600.0,14700.0,18900.0,16600.0,41650.0,45000.0,38350.0,45850.0,40850.0,50850.0,35150.0,35150.0,140000.0,145000.0,135000.0,19200.0,19550.0,18800.0,19250.0,18450.0,19900.0,19350.0,27000.0,27000.0
13,DKI Jakarta,2024-11-01,2024-11,41350.0,41350.0,49150.0,49150.0,15550.0,14100.0,13400.0,15550.0,14650.0,18800.0,16600.0,39600.0,43350.0,35850.0,43750.0,37500.0,50000.0,37850.0,37850.0,136650.0,141650.0,131650.0,19250.0,19700.0,18800.0,19500.0,18850.0,20100.0,19600.0,26700.0,26700.0
13,DKI Jakarta,2024-12-02,2024-12,45850.0,45850.0,51350.0,51350.0,15450.0,14000.0,13250.0,15500.0,14600.0,18800.0,16500.0,37100.0,39150.0,35000.0,40400.0,35850.0,45000.0,35150.0,35150.0,134600.0,139150.0,130000.0,19250.0,19700.0,18800.0,20200.0,20500.0,20100.0,19900.0,26600.0,26600.0
